Ïƒz	Ms
-1.00E-01	2683.277946
-2.00E-01	2682.32677
-3.00E-01	1286.143637
-4.00E-01	948.0126231
-5.00E-01	818.8723613
-6.00E-01	751.334351
-7.00E-01	709.8989661
-8.00E-01	681.8262204
-9.00E-01	661.5751841
-1.00E+00	647.8208247
-1.10E+00	639.5895835
-1.20E+00	634.7059767
-1.30E+00	632.1073789
-1.40E+00	631.1619439
-1.50E+00	631.381026
-1.60E+00	632.4927413
-1.70E+00	634.2662096
-1.80E+00	636.5221336
-1.90E+00	639.1827073
-2.00E+00	642.1389907
-2.10E+00	645.307917
-2.20E+00	648.6670026
-2.30E+00	652.1704488
-2.40E+00	655.7809399
-2.50E+00	659.4723857
-2.60E+00	663.213704
-2.70E+00	667.0085374
-2.80E+00	670.8402353
-2.90E+00	674.6933147
-3.00E+00	678.547383
-3.10E+00	682.4237128
-3.20E+00	686.2874534
-3.30E+00	690.1475065
-3.40E+00	694.0011257
-3.50E+00	697.8426613
-3.60E+00	701.6588072
-3.70E+00	705.4711788
-3.80E+00	709.2542222
-3.90E+00	713.0169489
-4.00E+00	716.7600211
-4.10E+00	720.4808201
-4.20E+00	724.1771864
-4.30E+00	727.8482598
-4.40E+00	731.4857831
-4.50E+00	735.1095235
-4.60E+00	738.7002745
-4.70E+00	742.265362
-4.80E+00	745.8068177
-4.90E+00	749.3236398
-5.00E+00	752.8145818
-5.10E+00	756.2792532
-5.20E+00	759.7178986
-5.30E+00	763.1235765
-5.40E+00	766.5139794
-5.50E+00	769.8736191
-5.60E+00	773.2156124
-5.70E+00	776.5259846
-5.80E+00	779.8112147
-5.90E+00	783.074412
-6.00E+00	786.3156852
-6.10E+00	789.5341016
-6.20E+00	792.7290989
-6.30E+00	795.9007724
-6.40E+00	799.0496204
-6.50E+00	802.1761632
-6.60E+00	805.2742634
-6.70E+00	808.3588065
-6.80E+00	811.417668
-6.90E+00	814.4619836
-7.00E+00	817.4798302
-7.10E+00	820.475756
-7.20E+00	823.4593693
-7.30E+00	826.4178761
-7.40E+00	829.3548862
-7.50E+00	832.2732207
-7.60E+00	835.1739578
-7.70E+00	838.0569816
-7.80E+00	840.92179
-7.90E+00	843.7681373
-8.00E+00	846.5961617
-8.10E+00	849.4062315
-8.20E+00	852.1926954
-8.30E+00	854.9684825
-8.40E+00	857.730131
-8.50E+00	860.4690168
-8.60E+00	863.1957145
-8.70E+00	865.9016873
-8.80E+00	868.5967149
-8.90E+00	871.271667
-9.00E+00	873.9355708
-9.10E+00	876.5796133
-9.20E+00	879.2069095
-9.30E+00	881.8260208
-9.40E+00	884.4266949
-9.50E+00	887.010957
-9.60E+00	889.5807851
-9.70E+00	892.1373726
-9.80E+00	894.6810663
-9.90E+00	897.2117107
-1.00E+01	899.7288217
-1.01E+01	902.2321581
-1.02E+01	904.7219568
-1.03E+01	907.1982837
-1.04E+01	909.661515
-1.05E+01	912.1120136
-1.06E+01	914.5499724
-1.07E+01	916.9699166
-1.08E+01	919.3880553
-1.09E+01	921.7872016
-1.10E+01	924.1762922
-1.11E+01	926.5489582
-1.12E+01	928.9147182
-1.13E+01	931.2715037
-1.14E+01	933.6118445
-1.15E+01	935.9439169
-1.16E+01	938.2608962
-1.17E+01	940.5709491
-1.18E+01	942.8665989
-1.19E+01	945.1555615
-1.20E+01	947.4304029
-1.21E+01	949.6927352
-1.22E+01	951.9504568
-1.23E+01	954.1951422
-1.24E+01	956.4279207
-1.25E+01	958.6556366
-1.26E+01	960.8703838
-1.27E+01	963.0731224
-1.28E+01	965.2654506
-1.29E+01	967.4541669
-1.30E+01	969.6254389
-1.31E+01	971.7946614
-1.32E+01	973.9528126
-1.33E+01	976.1002227
-1.34E+01	978.237715
-1.35E+01	980.3659568
-1.36E+01	982.4856048
-1.37E+01	984.5970217
-1.38E+01	986.7002107
-1.39E+01	988.795102
-1.40E+01	990.8815541
-1.41E+01	992.9593548
-1.42E+01	995.028571
-1.43E+01	997.0891968
-1.44E+01	999.1414322
-1.45E+01	1001.185404
-1.46E+01	1003.221371
-1.47E+01	1005.244092
-1.48E+01	1007.267914
-1.49E+01	1009.278384
-1.50E+01	1011.282883
-1.51E+01	1013.280823
-1.52E+01	1015.266536
-1.53E+01	1017.247735
-1.54E+01	1019.223684
-1.55E+01	1021.188004
-1.56E+01	1023.148136
-1.57E+01	1025.102876
-1.58E+01	1027.046022
-1.59E+01	1028.984487
-1.60E+01	1030.912225
-1.61E+01	1032.836503
-1.62E+01	1034.756183
-1.63E+01	1036.664931
-1.64E+01	1038.569166
-1.65E+01	1040.46304
-1.66E+01	1042.353327
-1.67E+01	1044.233872
-1.68E+01	1046.111538
-1.69E+01	1047.979932
-1.70E+01	1049.84562
-1.71E+01	1051.701912
-1.72E+01	1053.554826
-1.73E+01	1055.398283
-1.74E+01	1057.233069
-1.75E+01	1059.066178
-1.76E+01	1060.890727
-1.77E+01	1062.713038
-1.78E+01	1064.526578
-1.79E+01	1066.331858
-1.80E+01	1068.135345
-1.81E+01	1069.930605
-1.82E+01	1071.718141
-1.83E+01	1073.504495
-1.84E+01	1075.282893
-1.85E+01	1077.053891
-1.86E+01	1078.823484
-1.87E+01	1080.585189
-1.88E+01	1082.339433
-1.89E+01	1084.087008
-1.90E+01	1085.834286
-1.91E+01	1087.574394
-1.92E+01	1089.307561
-1.93E+01	1091.034321
-1.94E+01	1092.760742
-1.95E+01	1094.480066
-1.96E+01	1096.192454
-1.97E+01	1097.898372
-1.98E+01	1099.598524
-1.99E+01	1101.298974
-2.00E+01	1102.992778
-2.01E+01	1104.680151
-2.02E+01	1106.361364
-2.03E+01	1108.03687
-2.04E+01	1109.712487
-2.05E+01	1111.381577
-2.06E+01	1113.04435
-2.07E+01	1114.701071
-2.08E+01	1116.352242
-2.09E+01	1117.998541
-2.10E+01	1119.645595
-2.11E+01	1121.286714
-2.12E+01	1122.92186
-2.13E+01	1124.551169
-2.14E+01	1126.175077
-2.15E+01	1127.793952
-2.16E+01	1129.40834
-2.17E+01	1131.023731
-2.18E+01	1132.633515
-2.19E+01	1134.237412
-2.20E+01	1135.835731
-2.21E+01	1137.42866
-2.22E+01	1139.016736
-2.23E+01	1140.600376
-2.24E+01	1142.179993
-2.25E+01	1143.755939
-2.26E+01	1145.328388
-2.27E+01	1146.897282
-2.28E+01	1148.462561
-2.29E+01	1150.024053
-2.30E+01	1151.581582
-2.31E+01	1153.134977
-2.32E+01	1154.684065
-2.33E+01	1156.228848
-2.34E+01	1157.769325
-2.35E+01	1159.305553
-2.36E+01	1160.83759
-2.37E+01	1162.36566
-2.38E+01	1163.88982
-2.39E+01	1165.410291
-2.40E+01	1166.927013
-2.41E+01	1168.440094
-2.42E+01	1169.949527
-2.43E+01	1171.455308
-2.44E+01	1172.957428
-2.45E+01	1174.455882
-2.46E+01	1175.950549
-2.47E+01	1177.44148
-2.48E+01	1178.928722
-2.49E+01	1180.412267
-2.50E+01	1181.892108
-2.51E+01	1183.368347
-2.52E+01	1184.841031
-2.53E+01	1186.31015
-2.54E+01	1187.775804
-2.55E+01	1189.238039
-2.56E+01	1190.696788
-2.57E+01	1192.152151
-2.58E+01	1193.604059
-2.59E+01	1195.052611
-2.60E+01	1196.497796
-2.61E+01	1197.939544
-2.62E+01	1199.377953
-2.63E+01	1200.81301
-2.64E+01	1202.2447
-2.65E+01	1203.67312
-2.66E+01	1205.098254
-2.67E+01	1206.520143
-2.68E+01	1207.938826
-2.69E+01	1209.354234
-2.70E+01	1210.766513
-2.71E+01	1212.175593
-2.72E+01	1213.581566
-2.73E+01	1214.984362
-2.74E+01	1216.384018
-2.75E+01	1217.780571
-2.76E+01	1219.174056
-2.77E+01	1220.564458
-2.78E+01	1221.95181
-2.79E+01	1223.336096
-2.80E+01	1224.717351
-2.81E+01	1226.095608
-2.82E+01	1227.470903
-2.83E+01	1228.843164
-2.84E+01	1230.21253
-2.85E+01	1231.578928
-2.86E+01	1232.942446
-2.87E+01	1234.30301
-2.88E+01	1235.660705
-2.89E+01	1237.015563
-2.90E+01	1238.367512
-2.91E+01	1239.716636
-2.92E+01	1241.062913
-2.93E+01	1242.406374
-2.94E+01	1243.746999
-2.95E+01	1245.084869
-2.96E+01	1246.420016
-2.97E+01	1247.752365
-2.98E+01	1249.081946
-2.99E+01	1250.40884
-3.00E+01	1251.733024
-3.01E+01	1253.054476
-3.02E+01	1254.373277
-3.03E+01	1255.689402
-3.04E+01	1257.002829
-3.05E+01	1258.313637
-3.06E+01	1259.621802
-3.07E+01	1260.927404
-3.08E+01	1262.230367
-3.09E+01	1263.530717
-3.10E+01	1264.828534
-3.11E+01	1266.12374
-3.12E+01	1267.416414
-3.13E+01	1268.706531
-3.14E+01	1269.994167
-3.15E+01	1271.279247
-3.16E+01	1272.561847
-3.17E+01	1273.841941
-3.18E+01	1275.119606
-3.19E+01	1276.394763
-3.20E+01	1277.66749
-3.21E+01	1278.93776
-3.22E+01	1280.205596
-3.23E+01	1281.471024
-3.24E+01	1282.734016
-3.25E+01	1283.994647
-3.26E+01	1285.25289
-3.27E+01	1286.508768
-3.28E+01	1287.762305
-3.29E+01	1289.013472
-3.30E+01	1290.262293
-3.31E+01	1291.50879
-3.32E+01	1292.752986
-3.33E+01	1293.994854
-3.34E+01	1295.234464
-3.35E+01	1296.471789
-3.36E+01	1297.706801
-3.37E+01	1298.939572
-3.38E+01	1300.170122
-3.39E+01	1301.398424
-3.40E+01	1302.624447
-3.41E+01	1303.848314
-3.42E+01	1305.069945
-3.43E+01	1306.289361
-3.44E+01	1307.506631
-3.45E+01	1308.721678
-3.46E+01	1309.93457
-3.47E+01	1311.145279
-3.48E+01	1312.353873
-3.49E+01	1313.560324
-3.50E+01	1314.764649
-3.51E+01	1315.96682
-3.52E+01	1317.166906
-3.53E+01	1318.364924
-3.54E+01	1319.560796
-3.55E+01	1320.754591
-3.56E+01	1321.946325
-3.57E+01	1323.13597
-3.58E+01	1324.323592
-3.59E+01	1325.509162
-3.60E+01	1326.692696
-3.61E+01	1327.874164
-3.62E+01	1329.053683
-3.63E+01	1330.231122
-3.64E+01	1331.406598
-3.65E+01	1332.580079
-3.66E+01	1333.751534
-3.67E+01	1334.921077
-3.68E+01	1336.08858
-3.69E+01	1337.254158
-3.70E+01	1338.417826
-3.71E+01	1339.579505
-3.72E+01	1340.73926
-3.73E+01	1341.897059
-3.74E+01	1343.052967
-3.75E+01	1344.206952
-3.76E+01	1345.35903
-3.77E+01	1346.509266
-3.78E+01	1347.657579
-3.79E+01	1348.803985
-3.80E+01	1349.948547
-3.81E+01	1351.091235
-3.82E+01	1352.23211
-3.83E+01	1353.371094
-3.84E+01	1354.508248
-3.85E+01	1355.643541
-3.86E+01	1356.777082
-3.87E+01	1357.908745
-3.88E+01	1359.038591
-3.89E+01	1360.166683
-3.90E+01	1361.292941
-3.91E+01	1362.417426
-3.92E+01	1363.540106
-3.93E+01	1364.661043
-3.94E+01	1365.780204
-3.95E+01	1366.897602
-3.96E+01	1368.013252
-3.97E+01	1369.127169
-3.98E+01	1370.239318
-3.99E+01	1371.349761
-4.00E+01	1372.458464
-4.01E+01	1373.565442
-4.02E+01	1374.670707
-4.03E+01	1375.774274
-4.04E+01	1376.876156
-4.05E+01	1377.976318
-4.06E+01	1379.074822
-4.07E+01	1380.171634
-4.08E+01	1381.266813
-4.09E+01	1382.360278
-4.10E+01	1383.452091
-4.11E+01	1384.542263
-4.12E+01	1385.630807
-4.13E+01	1386.717689
-4.14E+01	1387.802922
-4.15E+01	1388.886565
-4.16E+01	1389.968537
-4.17E+01	1391.048944
-4.18E+01	1392.127704
-4.19E+01	1393.204878
-4.20E+01	1394.280476
-4.21E+01	1395.354464
-4.22E+01	1396.426855
-4.23E+01	1397.49766
-4.24E+01	1398.566937
-4.25E+01	1399.634606
-4.26E+01	1400.700725
-4.27E+01	1401.765305
-4.28E+01	1402.828312
-4.29E+01	1403.889802
-4.30E+01	1404.949742
-4.31E+01	1406.008144
-4.32E+01	1407.065017
-4.33E+01	1408.120373
-4.34E+01	1409.174224
-4.35E+01	1410.226535
-4.36E+01	1411.277362
-4.37E+01	1412.326716
-4.38E+01	1413.374518
-4.39E+01	1414.420868
-4.40E+01	1415.465732
-4.41E+01	1416.509122
-4.42E+01	1417.551046
-4.43E+01	1418.591471
-4.44E+01	1419.630452
-4.45E+01	1420.667999
-4.46E+01	1421.704079
-4.47E+01	1422.7387
-4.48E+01	1423.771919
-4.49E+01	1424.803655
-4.50E+01	1425.833963
-4.51E+01	1426.862854
-4.52E+01	1427.890338
-4.53E+01	1428.916423
-4.54E+01	1429.941031
-4.55E+01	1430.964306
-4.56E+01	1431.986123
-4.57E+01	1433.006582
-4.58E+01	1434.025646
-4.59E+01	1435.043327
-4.60E+01	1436.059587
-4.61E+01	1437.074483
-4.62E+01	1438.088023
-4.63E+01	1439.100216
-4.64E+01	1440.111028
-4.65E+01	1441.120467
-4.66E+01	1442.128542
-4.67E+01	1443.135308
-4.68E+01	1444.140729
-4.69E+01	1445.14477
-4.70E+01	1446.147528
-4.71E+01	1447.148923
-4.72E+01	1448.148965
-4.73E+01	1449.147707
-4.74E+01	1450.145157
-4.75E+01	1451.14128
-4.76E+01	1452.136085
-4.77E+01	1453.12958
-4.78E+01	1454.121818
-4.79E+01	1455.112719
-4.80E+01	1456.102337
-4.81E+01	1457.090679
-4.82E+01	1458.07771
-4.83E+01	1459.063482
-4.84E+01	1460.048004
-4.85E+01	1461.031239
-4.86E+01	1462.013197
-4.87E+01	1462.993885
-4.88E+01	1463.973356
-4.89E+01	1464.951529
-4.90E+01	1465.928457
-4.91E+01	1466.904192
-4.92E+01	1467.878609
-4.93E+01	1468.851849
-4.94E+01	1469.823832
-4.95E+01	1470.794566
-4.96E+01	1471.764102
-4.97E+01	1472.732448
-4.98E+01	1473.699524
-4.99E+01	1474.665382
-5.00E+01	1475.630073
-5.01E+01	1476.593517
-5.02E+01	1477.55581
-5.03E+01	1478.516871
-5.04E+01	1479.476708
-5.05E+01	1480.435416
-5.06E+01	1481.392915
-5.07E+01	1482.349212
-5.08E+01	1483.304315
-5.09E+01	1484.258275
-5.10E+01	1485.211055
-5.11E+01	1486.162662
-5.12E+01	1487.113148
-5.13E+01	1488.062432
-5.14E+01	1489.010566
-5.15E+01	1489.957513
-5.16E+01	1490.903366
-5.17E+01	1491.848046
-5.18E+01	1492.79156
-5.19E+01	1493.733959
-5.20E+01	1494.675205
-5.21E+01	1495.61535
-5.22E+01	1496.554356
-5.23E+01	1497.49223
-5.24E+01	1498.42898
-5.25E+01	1499.364612
-5.26E+01	1500.29909
-5.27E+01	1501.232506
-5.28E+01	1502.164824
-5.29E+01	1503.096008
-5.30E+01	1504.026065
-5.31E+01	1504.955086
-5.32E+01	1505.88295
-5.33E+01	1506.809748
-5.34E+01	1507.735488
-5.35E+01	1508.66009
-5.36E+01	1509.583645
-5.37E+01	1510.506119
-5.38E+01	1511.427516
-5.39E+01	1512.347801
-5.40E+01	1513.267065
-5.41E+01	1514.185229
-5.42E+01	1515.102342
-5.43E+01	1516.01841
-5.44E+01	1516.933396
-5.45E+01	1517.84735
-5.46E+01	1518.760235
-5.47E+01	1519.6721
-5.48E+01	1520.582907
-5.49E+01	1521.492664
-5.50E+01	1522.401375
-5.51E+01	1523.309047
-5.52E+01	1524.215729
-5.53E+01	1525.121341
-5.54E+01	1526.025932
-5.55E+01	1526.929507
-5.56E+01	1527.832072
-5.57E+01	1528.733591
-5.58E+01	1529.634112
-5.59E+01	1530.533598
-5.60E+01	1531.432097
-5.61E+01	1532.329615
-5.62E+01	1533.226073
-5.63E+01	1534.121561
-5.64E+01	1535.016043
-5.65E+01	1535.909566
-5.66E+01	1536.802051
-5.67E+01	1537.693589
-5.68E+01	1538.5841
-5.69E+01	1539.473633
-5.70E+01	1540.362192
-5.71E+01	1541.249782
-5.72E+01	1542.136411
-5.73E+01	1543.02204
-5.74E+01	1543.906717
-5.75E+01	1544.790405
-5.76E+01	1545.673152
-5.77E+01	1546.554922
-5.78E+01	1547.435718
-5.79E+01	1548.315589
-5.80E+01	1549.194456
-5.81E+01	1550.072408
-5.82E+01	1550.949449
-5.83E+01	1551.825502
-5.84E+01	1552.700613
-5.85E+01	1553.574788
-5.86E+01	1554.447989
-5.87E+01	1555.320306
-5.88E+01	1556.191659
-5.89E+01	1557.062096
-5.90E+01	1557.931621
-5.91E+01	1558.800199
-5.92E+01	1559.667833
-5.93E+01	1560.53457
-5.94E+01	1561.400374
-5.95E+01	1562.265291
-5.96E+01	1563.129284
-5.97E+01	1563.992358
-5.98E+01	1564.854519
-5.99E+01	1565.715811
-6.00E+01	1566.576158
-6.01E+01	1567.435605
-6.02E+01	1568.294157
-6.03E+01	1569.151859
-6.04E+01	1570.008594
-6.05E+01	1570.864488
-6.06E+01	1571.719466
-6.07E+01	1572.573571
-6.08E+01	1573.426809
-6.09E+01	1574.279143
-6.10E+01	1575.130578
-6.11E+01	1575.98116
-6.12E+01	1576.830892
-6.13E+01	1577.679698
-6.14E+01	1578.527664
-6.15E+01	1579.374753
-6.16E+01	1580.220969
-6.17E+01	1581.066359
-6.18E+01	1581.910844
-6.19E+01	1582.754471
-6.20E+01	1583.597283
-6.21E+01	1584.439205
-6.22E+01	1585.28028
-6.23E+01	1586.120514
-6.24E+01	1586.959869
-6.25E+01	1587.798392
-6.26E+01	1588.636085
-6.27E+01	1589.472954
-6.28E+01	1590.308961
-6.29E+01	1591.144112
-6.30E+01	1591.97845
-6.31E+01	1592.81194
-6.32E+01	1593.644626
-6.33E+01	1594.476431
-6.34E+01	1595.307481
-6.35E+01	1596.137659
-6.36E+01	1596.967008
-6.37E+01	1597.795574
-6.38E+01	1598.62328
-6.39E+01	1599.45017
-6.40E+01	1600.276288
-6.41E+01	1601.101558
-6.42E+01	1601.926024
-6.43E+01	1602.74969
-6.44E+01	1603.57256
-6.45E+01	1604.394598
-6.46E+01	1605.215848
-6.47E+01	1606.036314
-6.48E+01	1606.855958
-6.49E+01	1607.674787
-6.50E+01	1608.492882
-6.51E+01	1609.310129
-6.52E+01	1610.12661
-6.53E+01	1610.94229
-6.54E+01	1611.757212
-6.55E+01	1612.571301
-6.56E+01	1613.384639
-6.57E+01	1614.197191
-6.58E+01	1615.008961
-6.59E+01	1615.819951
-6.60E+01	1616.630167
-6.61E+01	1617.43965
-6.62E+01	1618.248326
-6.63E+01	1619.056199
-6.64E+01	1619.86335
-6.65E+01	1620.669744
-6.66E+01	1621.475345
-6.67E+01	1622.280197
-6.68E+01	1623.084262
-6.69E+01	1623.887585
-6.70E+01	1624.690169
-6.71E+01	1625.491978
-6.72E+01	1626.293054
-6.73E+01	1627.093363
-6.74E+01	1627.892906
-6.75E+01	1628.691728
-6.76E+01	1629.489793
-6.77E+01	1630.287142
-6.78E+01	1631.083702
-6.79E+01	1631.879553
-6.80E+01	1632.67466
-6.81E+01	1633.469027
-6.82E+01	1634.262657
-6.83E+01	1635.055553
-6.84E+01	1635.847718
-6.85E+01	1636.639156
-6.86E+01	1637.429832
-6.87E+01	1638.219826
-6.88E+01	1639.009064
-6.89E+01	1639.797627
-6.90E+01	1640.585401
-6.91E+01	1641.372507
-6.92E+01	1642.158869
-6.93E+01	1642.944531
-6.94E+01	1643.729456
-6.95E+01	1644.513687
-6.96E+01	1645.297226
-6.97E+01	1646.08
-6.98E+01	1646.862088
-6.99E+01	1647.643495
-7.00E+01	1648.424184
-7.01E+01	1649.204159
-7.02E+01	1649.983423
-7.03E+01	1650.762017
-7.04E+01	1651.539906
-7.05E+01	1652.317055
-7.06E+01	1653.093543
-7.07E+01	1653.869336
-7.08E+01	1654.644436
-7.09E+01	1655.418847
-7.10E+01	1656.192571
-7.11E+01	1656.965611
-7.12E+01	1657.737932
-7.13E+01	1658.509614
-7.14E+01	1659.280583
-7.15E+01	1660.05088
-7.16E+01	1660.820509
-7.17E+01	1661.589433
-7.18E+01	1662.357695
-7.19E+01	1663.125297
-7.20E+01	1663.892203
-7.21E+01	1664.658418
-7.22E+01	1665.42398
-7.23E+01	1666.188895
-7.24E+01	1666.953126
-7.25E+01	1667.716676
-7.26E+01	1668.479587
-7.27E+01	1669.241822
-7.28E+01	1670.003385
-7.29E+01	1670.764317
-7.30E+01	1671.524544
-7.31E+01	1672.284146
-7.32E+01	1673.043086
-7.33E+01	1673.801369
-7.34E+01	1674.558996
-7.35E+01	1675.316008
-7.36E+01	1676.072332
-7.37E+01	1676.828009
-7.38E+01	1677.583042
-7.39E+01	1678.337433
-7.40E+01	1679.091147
-7.41E+01	1679.844263
-7.42E+01	1680.596707
-7.43E+01	1681.34852
-7.44E+01	1682.099705
-7.45E+01	1682.850265
-7.46E+01	1683.600164
-7.47E+01	1684.349404
-7.48E+01	1685.098065
-7.49E+01	1685.846035
-7.50E+01	1686.593431
-7.51E+01	1687.340179
-7.52E+01	1688.086282
-7.53E+01	1688.831742
-7.54E+01	1689.576601
-7.55E+01	1690.32086
-7.56E+01	1691.064485
-7.57E+01	1691.807439
-7.58E+01	1692.54984
-7.59E+01	1693.291576
-7.60E+01	1694.032725
-7.61E+01	1694.773215
-7.62E+01	1695.513123
-7.63E+01	1696.252414
-7.64E+01	1696.99109
-7.65E+01	1697.729155
-7.66E+01	1698.466611
-7.67E+01	1699.203459
-7.68E+01	1699.939703
-7.69E+01	1700.675345
-7.70E+01	1701.41035
-7.71E+01	1702.144795
-7.72E+01	1702.878608
-7.73E+01	1703.611829
-7.74E+01	1704.34446
-7.75E+01	1705.076466
-7.76E+01	1705.807887
-7.77E+01	1706.538725
-7.78E+01	1707.268983
-7.79E+01	1707.998588
-7.80E+01	1708.727655
-7.81E+01	1709.456111
-7.82E+01	1710.183997
-7.83E+01	1710.911277
-7.84E+01	1711.637953
-7.85E+01	1712.364065
-7.86E+01	1713.089578
-7.87E+01	1713.814532
-7.88E+01	1714.538854
-7.89E+01	1715.262659
-7.90E+01	1715.985837
-7.91E+01	1716.708465
-7.92E+01	1717.430471
-7.93E+01	1718.151931
-7.94E+01	1718.87281
-7.95E+01	1719.593148
-7.96E+01	1720.312873
-7.97E+01	1721.032024
-7.98E+01	1721.750641
-7.99E+01	1722.468651
-8.00E+01	1723.186094
-8.01E+01	1723.903009
-8.02E+01	1724.619324
-8.03E+01	1725.335078
-8.04E+01	1726.050274
-8.05E+01	1726.764877
-8.06E+01	1727.478963
-8.07E+01	1728.19246
-8.08E+01	1728.905407
-8.09E+01	1729.617806
-8.10E+01	1730.329624
-8.11E+01	1731.040897
-8.12E+01	1731.75163
-8.13E+01	1732.461786
-8.14E+01	1733.171406
-8.15E+01	1733.880454
-8.16E+01	1734.588969
-8.17E+01	1735.296916
-8.18E+01	1736.004335
-8.19E+01	1736.711191
-8.20E+01	1737.417522
-8.21E+01	1738.123293
-8.22E+01	1738.828508
-8.23E+01	1739.533204
-8.24E+01	1740.237348
-8.25E+01	1740.94094
-8.26E+01	1741.64402
-8.27E+01	1742.346553
-8.28E+01	1743.048505
-8.29E+01	1743.749987
-8.30E+01	1744.450891
-8.31E+01	1745.151257
-8.32E+01	1745.851086
-8.33E+01	1746.550416
-8.34E+01	1747.249177
-8.35E+01	1747.947444
-8.36E+01	1748.645145
-8.37E+01	1749.342356
-8.38E+01	1750.039005
-8.39E+01	1750.735168
-8.40E+01	1751.430773
-8.41E+01	1752.125859
-8.42E+01	1752.820428
-8.43E+01	1753.514444
-8.44E+01	1754.207984
-8.45E+01	1754.900976
-8.46E+01	1755.593459
-8.47E+01	1756.285397
-8.48E+01	1756.976866
-8.49E+01	1757.667795
-8.50E+01	1758.358185
-8.51E+01	1759.048075
-8.52E+01	1759.737467
-8.53E+01	1760.426362
-8.54E+01	1761.114691
-8.55E+01	1761.802563
-8.56E+01	1762.489907
-8.57E+01	1763.176727
-8.58E+01	1763.863059
-8.59E+01	1764.54887
-8.60E+01	1765.234161
-8.61E+01	1765.91897
-8.62E+01	1766.603263
-8.63E+01	1767.287078
-8.64E+01	1767.970344
-8.65E+01	1768.653136
-8.66E+01	1769.335455
-8.67E+01	1770.017231
-8.68E+01	1770.698538
-8.69E+01	1771.379341
-8.70E+01	1772.059642
-8.71E+01	1772.739444
-8.72E+01	1773.418747
-8.73E+01	1774.097554
-8.74E+01	1774.775902
-8.75E+01	1775.453721
-8.76E+01	1776.131085
-8.77E+01	1776.807924
-8.78E+01	1777.484275
-8.79E+01	1778.16014
-8.80E+01	1778.835556
-8.81E+01	1779.510454
-8.82E+01	1780.184871
-8.83E+01	1780.858773
-8.84E+01	1781.532234
-8.85E+01	1782.205183
-8.86E+01	1782.877658
-8.87E+01	1783.54966
-8.88E+01	1784.221192
-8.89E+01	1784.892219
-8.90E+01	1785.562778
-8.91E+01	1786.232872
-8.92E+01	1786.902466
-8.93E+01	1787.571597
-8.94E+01	1788.240268
-8.95E+01	1788.908444
-8.96E+01	1789.576162
-8.97E+01	1790.243389
-8.98E+01	1790.910162
-8.99E+01	1791.576446
-9.00E+01	1792.242244
-9.01E+01	1792.907628
-9.02E+01	1793.572492
-9.03E+01	1794.236911
-9.04E+01	1794.900849
-9.05E+01	1795.564345
-9.06E+01	1796.227363
-9.07E+01	1796.889906
-9.08E+01	1797.552011
-9.09E+01	1798.213644
-9.10E+01	1798.874806
-9.11E+01	1799.535499
-9.12E+01	1800.195759
-9.13E+01	1800.855554
-9.14E+01	1801.514885
-9.15E+01	1802.173752
-9.16E+01	1802.832159
-9.17E+01	1803.490105
-9.18E+01	1804.147629
-9.19E+01	1804.804661
-9.20E+01	1805.461273
-9.21E+01	1806.117396
-9.22E+01	1806.773102
-9.23E+01	1807.428323
-9.24E+01	1808.08313
-9.25E+01	1808.737453
-9.26E+01	1809.391331
-9.27E+01	1810.0448
-9.28E+01	1810.69779
-9.29E+01	1811.350338
-9.30E+01	1812.002412
-9.31E+01	1812.654082
-9.32E+01	1813.305279
-9.33E+01	1813.956076
-9.34E+01	1814.606404
-9.35E+01	1815.256264
-9.36E+01	1815.905728
-9.37E+01	1816.554727
-9.38E+01	1817.203297
-9.39E+01	1817.851405
-9.40E+01	1818.499088
-9.41E+01	1819.146347
-9.42E+01	1819.793148
-9.43E+01	1820.439528
-9.44E+01	1821.085453
-9.45E+01	1821.73096
-9.46E+01	1822.37605
-9.47E+01	1823.020689
-9.48E+01	1823.664915
-9.49E+01	1824.308657
-9.50E+01	1824.952023
-9.51E+01	1825.594945
-9.52E+01	1826.237423
-9.53E+01	1826.879493
-9.54E+01	1827.521123
-9.55E+01	1828.162314
-9.56E+01	1828.803102
-9.57E+01	1829.443453
-9.58E+01	1830.083369
-9.59E+01	1830.722886
-9.60E+01	1831.361936
-9.61E+01	1832.000624
-9.62E+01	1832.638848
-9.63E+01	1833.276644
-9.64E+01	1833.914047
-9.65E+01	1834.551025
-9.66E+01	1835.187579
-9.67E+01	1835.82371
-9.68E+01	1836.459419
-9.69E+01	1837.094742
-9.70E+01	1837.729612
-9.71E+01	1838.364064
-9.72E+01	1838.998135
-9.73E+01	1839.631756
-9.74E+01	1840.264998
-9.75E+01	1840.897793
-9.76E+01	1841.530212
-9.77E+01	1842.162186
-9.78E+01	1842.793787
-9.79E+01	1843.424946
-9.80E+01	1844.055699
-9.81E+01	1844.686047
-9.82E+01	1845.315992
-9.83E+01	1845.945536
-9.84E+01	1846.574643
-9.85E+01	1847.203352
-9.86E+01	1847.831697
-9.87E+01	1848.45961
-9.88E+01	1849.087094
-9.89E+01	1849.714217
-9.90E+01	1850.340913
-9.91E+01	1850.967183
-9.92E+01	1851.593096
-9.93E+01	1852.218586
-9.94E+01	1852.843687
-9.95E+01	1853.468367
-9.96E+01	1854.092662
-9.97E+01	1854.716572
-9.98E+01	1855.340065
-9.99E+01	1855.963175
-1.00E+02	1856.585871